3.787464777965634255e+01,5.562403980053742458e+01,6.011899902343750000e+04
3.787465106887133715e+01,5.562403917973895773e+01,6.011899902343750000e+04
3.787465556052939775e+01,5.562403899414653097e+01,6.011899902343750000e+04
3.787465798487134805e+01,5.562403894814642769e+01,6.011899902343750000e+04
3.787466225307844780e+01,5.562403865531999259e+01,6.011899902343750000e+04
3.787466540208085775e+01,5.562403876726288843e+01,6.011899902343750000e+04
3.787466989914028659e+01,5.562403864382700647e+01,6.011899902343750000e+04
3.787467246079270922e+01,5.562403888115849071e+01,6.011899902343750000e+04
3.787467661031494970e+01,5.562403939582932821e+01,6.011899902343750000e+04
3.787467944954065757e+01,5.562403942236681331e+01,6.011899902343750000e+04
3.787468330730861510e+01,5.562404011030579909e+01,6.011899902343750000e+04
3.787468622661653939e+01,5.562404073602294119e+01,6.011899902343750000e+04
3.787469050775020918e+01,5.562404139871551934e+01,6.011899902343750000e+04
3.787469328594583118e+01,5.562404219115492765e+01,6.011899902343750000e+04
3.787469747177895130e+01,5.562404319651632534e+01,6.011899902343750000e+04
3.787469946755749106e+01,5.562404390221338701e+01,6.011899902343750000e+04
3.787470302971328096e+01,5.562404530053199636e+01,6.011899902343750000e+04
3.787470555024889762e+01,5.562404597635772063e+01,6.011899902343750000e+04
3.787470857050185202e+01,5.562404740826332983e+01,6.011899902343750000e+04
3.787471040083660512e+01,5.562404837587451567e+01,6.011899902343750000e+04
3.787471361989207708e+01,5.562404993039551471e+01,6.011899902343750000e+04
3.787471527088851531e+01,5.562405098335739240e+01,6.011899902343750000e+04
3.787471819777234572e+01,5.562405259920285516e+01,6.011899902343750000e+04
3.787471976669471019e+01,5.562405380088824103e+01,6.011899902343750000e+04
3.787472200215966467e+01,5.562405569368517888e+01,6.011899902343750000e+04
3.787472391636418934e+01,5.562405691621761150e+01,6.011899902343750000e+04
3.787472572765372547e+01,5.562405880484362797e+01,6.011899902343750000e+04
3.787472684315500260e+01,5.562406011946768558e+01,6.011899902343750000e+04
3.787472885631935071e+01,5.562406222393831001e+01,6.011899902343750000e+04
3.787472984684659849e+01,5.562406376931556196e+01,6.011899902343750000e+04
3.787473140861226995e+01,5.562406598011967418e+01,6.011899902343750000e+04
3.787473211586376465e+01,5.562406756442498335e+01,6.011899902343750000e+04
3.787473321695145501e+01,5.562406997981773316e+01,6.011899902343750000e+04
3.787473362115445497e+01,5.562407147581712508e+01,6.011899902343750000e+04
3.787473399675651109e+01,5.562407353702018042e+01,6.011899902343750000e+04
3.787473451819602133e+01,5.562407531708311836e+01,6.011899902343750000e+04
3.787473450744595027e+01,5.562407739164736142e+01,6.011899902343750000e+04
3.787473438867269948e+01,5.562407881277628974e+01,6.011899902343750000e+04
3.787473451529923807e+01,5.562408121815450102e+01,6.011899902343750000e+04
3.787473419249889872e+01,5.562408255483998687e+01,6.011899902343750000e+04
3.787473407886788834e+01,5.562408490561858798e+01,6.011899902343750000e+04
3.787473342722000780e+01,5.562408643577705192e+01,6.011899902343750000e+04
3.787473229327149227e+01,5.562408860926908005e+01,6.011899902343750000e+04
3.787473178601787538e+01,5.562409019746689154e+01,6.011899902343750000e+04
3.787473024715195180e+01,5.562409242211377602e+01,6.011899902343750000e+04
3.787472916169918591e+01,5.562409380226389288e+01,6.011899902343750000e+04
3.787472770947535139e+01,5.562409591477960191e+01,6.011899902343750000e+04
3.787472638093200317e+01,5.562409724492917462e+01,6.011899902343750000e+04
3.787472439916237477e+01,5.562409956591277194e+01,6.011899902343750000e+04
3.787472270687537446e+01,5.562410092168916265e+01,6.011899902343750000e+04
3.787472017330982510e+01,5.562410272062901839e+01,6.011899902343750000e+04
3.787471866220320749e+01,5.562410413857887193e+01,6.011899902343750000e+04
3.787471562223862520e+01,5.562410588013070623e+01,6.011899902343750000e+04
3.787471376984100147e+01,5.562410726682247741e+01,6.011899902343750000e+04
3.787471023473349163e+01,5.562410893426304170e+01,6.011899902343750000e+04
3.787470806310494709e+01,5.562410985772565652e+01,6.011899902343750000e+04
3.787470471691074181e+01,5.562411167903528764e+01,6.011899902343750000e+04
3.787470217811041806e+01,5.562411255465854509e+01,6.011899902343750000e+04
3.787469844802028263e+01,5.562411420028738718e+01,6.011899902343750000e+04
3.787469535107620544e+01,5.562411502125672769e+01,6.011899902343750000e+04
3.787469084103641848e+01,5.562411601833163388e+01,6.011899902343750000e+04
3.787468819886750993e+01,5.562411697218932005e+01,6.011899902343750000e+04
3.787468349076121399e+01,5.562411770039228998e+01,6.011899902343750000e+04
3.787468051772134459e+01,5.562411805875915860e+01,6.011899902343750000e+04
3.787467611605963214e+01,5.562411903742111718e+01,6.011899902343750000e+04
3.787467314540467811e+01,5.562411922378133511e+01,6.011899902343750000e+04
3.787467077997051490e+01,5.562411932073396059e+01,6.011899902343750000e+04
3.787466720613622329e+01,5.562411970650803994e+01,6.011899902343750000e+04
3.787466299642085943e+01,5.562411965244324108e+01,6.011899902343750000e+04
3.787465978419210444e+01,5.562411950329901345e+01,6.011899902343750000e+04
3.787465290029079057e+01,5.562411936867975726e+01,6.011899902343750000e+04
3.787464934390149551e+01,5.562411939340056222e+01,6.011899902343750000e+04
3.787464618846821907e+01,5.562411892934292013e+01,6.011899902343750000e+04
3.787464299200185280e+01,5.562411837452685148e+01,6.011899902343750000e+04
3.787463777206303206e+01,5.562411754283308341e+01,6.011899902343750000e+04
3.787463672488366484e+01,5.562411729483931566e+01,6.011899902343750000e+04
3.787463052264154584e+01,5.562411596716989948e+01,6.011899902343750000e+04
3.787462835641645853e+01,5.562411527124308463e+01,6.011899902343750000e+04
3.787462413651478244e+01,5.562411372583307667e+01,6.011899902343750000e+04
3.787462155432670130e+01,5.562411306806703237e+01,6.011899902343750000e+04
3.787461784172155888e+01,5.562411140066793536e+01,6.011899902343750000e+04
3.787461545744804425e+01,5.562411019345833552e+01,6.011899902343750000e+04
3.787461179633324804e+01,5.562410842010852718e+01,6.011899902343750000e+04
3.787460923659233458e+01,5.562410674948569778e+01,6.011899902343750000e+04
3.787460605799483915e+01,5.562410493316583171e+01,6.011899902343750000e+04
3.787460390975765279e+01,5.562410313850031685e+01,6.011899902343750000e+04
3.787460098678011633e+01,5.562410099730404056e+01,6.011899902343750000e+04
3.787459943155212727e+01,5.562409933385823990e+01,6.011899902343750000e+04
3.787459718035190548e+01,5.562409653819837274e+01,6.011899902343750000e+04
3.787459513824403956e+01,5.562409457167105131e+01,6.011899902343750000e+04
3.787459361361706556e+01,5.562409177519892012e+01,6.011899902343750000e+04
3.787459250448421955e+01,5.562408914888767697e+01,6.011899902343750000e+04
3.787459099308997423e+01,5.562408625676930995e+01,6.011899902343750000e+04
3.787459060348102469e+01,5.562408390348088005e+01,6.011899902343750000e+04
3.787458977418466333e+01,5.562408081383143355e+01,6.011899902343750000e+04
3.787459005098817499e+01,5.562407795640481112e+01,6.011899902343750000e+04
3.787458987522124687e+01,5.562407466881663254e+01,6.011899902343750000e+04
3.787459082900027596e+01,5.562407207486410954e+01,6.011899902343750000e+04
3.787459238162080766e+01,5.562406892371184597e+01,6.011899902343750000e+04
3.787459295848601215e+01,5.562406680408986404e+01,6.011899902343750000e+04
3.787459532401243933e+01,5.562406356463534962e+01,6.011899902343750000e+04
3.787459704261916471e+01,5.562406163902424794e+01,6.011899902343750000e+04
3.787459935715790493e+01,5.562405818516612044e+01,6.011899902343750000e+04
3.787460249318276340e+01,5.562405577437147031e+01,6.011899902343750000e+04
