3.787467551455668513e+01,5.562411655523951026e+01,1.800000000000000000e+03
3.787467977901739147e+01,5.562411813305987351e+01,1.800000000000000000e+03
3.787468271307863432e+01,5.562411918350767337e+01,1.800000000000000000e+03
3.787468900238523872e+01,5.562412115216724118e+01,1.800000000000000000e+03
3.787469182674067270e+01,5.562412207416967647e+01,1.800000000000000000e+03
3.787469812414661874e+01,5.562412387624420518e+01,1.800000000000000000e+03
3.787470083232869200e+01,5.562412468150247946e+01,1.800000000000000000e+03
3.787470565212586138e+01,5.562412606261077030e+01,1.800000000000000000e+03
3.787470990831919693e+01,5.562412706241038052e+01,1.800000000000000000e+03
3.787471485874682031e+01,5.562412834384854676e+01,1.800000000000000000e+03
3.787471853277864398e+01,5.562412923928889796e+01,1.800000000000000000e+03
3.787472499541080140e+01,5.562413058567832991e+01,1.800000000000000000e+03
3.787472832660482425e+01,5.562413129638319020e+01,1.800000000000000000e+03
3.787473508085503937e+01,5.562413252037359968e+01,1.800000000000000000e+03
3.787473802911940624e+01,5.562413308195259276e+01,1.800000000000000000e+03
3.787474326226843857e+01,5.562413401792006340e+01,1.800000000000000000e+03
3.787474848333737043e+01,5.562413481108859514e+01,1.800000000000000000e+03
3.787475357722664882e+01,5.562413559665773022e+01,1.800000000000000000e+03
3.787475728403648390e+01,5.562413611459882645e+01,1.800000000000000000e+03
3.787476408082940083e+01,5.562413689296729302e+01,1.800000000000000000e+03
3.787476785610541441e+01,5.562413730694899527e+01,1.800000000000000000e+03
3.787477478725843127e+01,5.562413791072732749e+01,1.800000000000000000e+03
3.787477988709039778e+01,5.562413834983721728e+01,1.800000000000000000e+03
3.787478687505108610e+01,5.562413869052509341e+01,1.800000000000000000e+03
3.787479059874736009e+01,5.562413893647896401e+01,1.800000000000000000e+03
3.787479609939766334e+01,5.562413921770146175e+01,1.800000000000000000e+03
3.787480273749211790e+01,5.562413943614825484e+01,1.800000000000000000e+03
3.787480808579685032e+01,5.562413951728178318e+01,1.800000000000000000e+03
3.787481417536076123e+01,5.562413953226571550e+01,1.800000000000000000e+03
3.787482010501776841e+01,5.562413947360421673e+01,1.800000000000000000e+03
3.787482425252041196e+01,5.562413938048884887e+01,1.800000000000000000e+03
3.787483180759623735e+01,5.562413914960269778e+01,1.800000000000000000e+03
3.787483554545450204e+01,5.562413895243124529e+01,1.800000000000000000e+03
3.787484307216006130e+01,5.562413858038584635e+01,1.800000000000000000e+03
3.787484740415001738e+01,5.562413822835869581e+01,1.800000000000000000e+03
3.787485339941379436e+01,5.562413764421738449e+01,1.800000000000000000e+03
3.787485898622156810e+01,5.562413717578638739e+01,1.800000000000000000e+03
3.787486532929264627e+01,5.562413637574472602e+01,1.800000000000000000e+03
3.787486998676124728e+01,5.562413572012708585e+01,1.800000000000000000e+03
3.787487790514165908e+01,5.562413466613328694e+01,1.800000000000000000e+03
3.787488224968608819e+01,5.562413391645838345e+01,1.800000000000000000e+03
3.787489037946010484e+01,5.562413258432685836e+01,1.800000000000000000e+03
3.787489329639112157e+01,5.562413198874802589e+01,1.800000000000000000e+03
3.787489929435951552e+01,5.562413067320750315e+01,1.800000000000000000e+03
3.787490553892623524e+01,5.562412942884820666e+01,1.800000000000000000e+03
3.787491144439459845e+01,5.562412797606312864e+01,1.800000000000000000e+03
3.787491498658236111e+01,5.562412705717794381e+01,1.800000000000000000e+03
3.787492223145745385e+01,5.562412523352796256e+01,1.800000000000000000e+03
3.787492623885358967e+01,5.562412405729421749e+01,1.800000000000000000e+03
3.787493369504958451e+01,5.562412192853987136e+01,1.800000000000000000e+03
3.787493658630882010e+01,5.562412095379401933e+01,1.800000000000000000e+03
3.787494200553175716e+01,5.562411904245994521e+01,1.800000000000000000e+03
3.787494868746410503e+01,5.562411672242493665e+01,1.800000000000000000e+03
3.787495421818989882e+01,5.562411460623238924e+01,1.800000000000000000e+03
3.787495669707512747e+01,5.562411362338909271e+01,1.800000000000000000e+03
3.787496350829659519e+01,5.562411091293265031e+01,1.800000000000000000e+03
3.787496689395225502e+01,5.562410939234965923e+01,1.800000000000000000e+03
3.787497413335251650e+01,5.562410630459957872e+01,1.800000000000000000e+03
3.787497700784204824e+01,5.562410488843533329e+01,1.800000000000000000e+03
3.787498143617773394e+01,5.562410263748056138e+01,1.800000000000000000e+03
3.787498672181437342e+01,5.562409987051846372e+01,1.800000000000000000e+03
3.787499122637066051e+01,5.562409739224274574e+01,1.800000000000000000e+03
3.787499628284186315e+01,5.562409460925221794e+01,1.800000000000000000e+03
3.787500034313871566e+01,5.562409213178069933e+01,1.800000000000000000e+03
3.787500298013306121e+01,5.562409040969110663e+01,1.800000000000000000e+03
3.787500855256707410e+01,5.562408682244277713e+01,1.800000000000000000e+03
3.787501089751039274e+01,5.562408517394644747e+01,1.800000000000000000e+03
