3.787481439697785390e+01,5.562411721486260774e+01,-3.596999999999999886e+02
3.787481049310940051e+01,5.562412043276969342e+01,-3.596999999999999886e+02
3.787480754084334222e+01,5.562412250287150783e+01,-3.596999999999999886e+02
3.787480266889671299e+01,5.562412557714690564e+01,-3.596999999999999886e+02
3.787479979436051991e+01,5.562412725399076407e+01,-3.596999999999999886e+02
3.787479456277678480e+01,5.562413003739649753e+01,-3.596999999999999886e+02
3.787479153278346189e+01,5.562413150933255679e+01,-3.596999999999999886e+02
3.787478631150385411e+01,5.562413388738719533e+01,-3.600000000000000000e+02
3.787478190387589905e+01,5.562413563355678292e+01,-3.601999999999999886e+02
3.787477642708155656e+01,5.562413769395062957e+01,-3.601999999999999886e+02
3.787477226114642548e+01,5.562413903398400805e+01,-3.601999999999999886e+02
3.787476680209963575e+01,5.562414061822452993e+01,-3.601999999999999886e+02
3.787476162293876314e+01,5.562414200897941896e+01,-3.601999999999999886e+02
3.787475576226452034e+01,5.562414333590691484e+01,-3.601999999999999886e+02
3.787475117312134643e+01,5.562414422044054163e+01,-3.601999999999999886e+02
3.787474554023722106e+01,5.562414515822898409e+01,-3.601999999999999886e+02
3.787474097134865758e+01,5.562414579107255719e+01,-3.601999999999999886e+02
3.787473407704267458e+01,5.562414659176626230e+01,-3.601999999999999886e+02
3.787472981801591487e+01,5.562414696020525184e+01,-3.601999999999999886e+02
3.787472334351404157e+01,5.562414733153439528e+01,-3.601999999999999886e+02
3.787471966034141246e+01,5.562414748056060176e+01,-3.601999999999999886e+02
3.787471433641314178e+01,5.562414756892438561e+01,-3.601999999999999886e+02
3.787470963647799493e+01,5.562414752228067982e+01,-3.601999999999999886e+02
3.787470433557530924e+01,5.562414734102657121e+01,-3.601999999999999886e+02
3.787470044595608698e+01,5.562414707296287020e+01,-3.601999999999999886e+02
3.787469561582273769e+01,5.562414675648176399e+01,-3.601999999999999886e+02
3.787469219268777465e+01,5.562414648283678531e+01,-3.601999999999999886e+02
3.787468722040607361e+01,5.562414577987783559e+01,-3.601999999999999886e+02
3.787468352354045464e+01,5.562414532226132025e+01,-3.601999999999999886e+02
3.787467888182440134e+01,5.562414459693954427e+01,-3.601999999999999886e+02
3.787467573680258681e+01,5.562414406945790546e+01,-3.601999999999999886e+02
3.787467151067227178e+01,5.562414327406443704e+01,-3.601999999999999886e+02
3.787466824392027576e+01,5.562414248649300674e+01,-3.601999999999999886e+02
3.787466384319936452e+01,5.562414147481882765e+01,-3.601999999999999886e+02
3.787466151187785357e+01,5.562414090061911054e+01,-3.601999999999999886e+02
3.787465745114214144e+01,5.562413965479856870e+01,-3.601999999999999886e+02
3.787465454030839851e+01,5.562413881431577778e+01,-3.601999999999999886e+02
3.787465072042036240e+01,5.562413749785137185e+01,-3.601999999999999886e+02
3.787464796833042868e+01,5.562413656031522180e+01,-3.601999999999999886e+02
3.787464449267471878e+01,5.562413530965065434e+01,-3.601999999999999886e+02
3.787464200169480932e+01,5.562413416443697400e+01,-3.601999999999999886e+02
3.787463841297851275e+01,5.562413270645648566e+01,-3.601999999999999886e+02
3.787463623562032922e+01,5.562413152010129380e+01,-3.601999999999999886e+02
3.787463301935820681e+01,5.562413003089750418e+01,-3.601999999999999886e+02
3.787463045184520638e+01,5.562412877033249003e+01,-3.598999999999999773e+02
3.787462768890893017e+01,5.562412707828922720e+01,-3.578000000000000114e+02
3.787462554130531345e+01,5.562412589954078612e+01,-3.498999999999999773e+02
3.787462302628649269e+01,5.562412423407659645e+01,-3.310000000000000000e+02
3.787462105174926563e+01,5.562412302101169814e+01,-3.275000000000000000e+02
3.787461845446406983e+01,5.562412138616693369e+01,-3.276000000000000227e+02
3.787461715029434117e+01,5.562412011678112123e+01,-3.276000000000000227e+02
3.787461475224159813e+01,5.562411847226205452e+01,-3.275000000000000000e+02
3.787461362575296420e+01,5.562411722706108463e+01,-3.258999999999999773e+02
3.787461145283967312e+01,5.562411557519353522e+01,-3.238999999999999773e+02
3.787461002374015351e+01,5.562411443841047287e+01,-3.218999999999999773e+02
3.787460847396474861e+01,5.562411255777119123e+01,-3.073999999999999773e+02
3.787460684444707937e+01,5.562411112529783708e+01,-2.875000000000000000e+02
3.787460551232403105e+01,5.562410937935359811e+01,-2.651000000000000227e+02
3.787460439912828747e+01,5.562410835448955027e+01,-2.469000000000000057e+02
3.787460292332008294e+01,5.562410698561881617e+01,-2.184000000000000057e+02
3.787460216276367930e+01,5.562410555001062562e+01,-1.836999999999999886e+02
3.787460079342381647e+01,5.562410426961526611e+01,-1.460999999999999943e+02
3.787460035852041074e+01,5.562410301565023474e+01,-1.195999999999999943e+02
3.787459902240368592e+01,5.562410181835808487e+01,-9.579999999999999716e+01
3.787459818473993778e+01,5.562410108607037529e+01,-8.500000000000000000e+01
3.787459761195001562e+01,5.562409960989771207e+01,-8.250000000000000000e+01
3.787459664559732175e+01,5.562409872982648551e+01,-8.070000000000000284e+01
3.787459616981667665e+01,5.562409746819925260e+01,-7.550000000000000000e+01
3.787459549509700452e+01,5.562409679760051517e+01,-6.850000000000000000e+01
3.787459503049052501e+01,5.562409558699553713e+01,-5.229999999999999716e+01
3.787459448014236330e+01,5.562409501559037750e+01,-3.700000000000000000e+01
3.787459383907837918e+01,5.562409434809445230e+01,-2.219999999999999929e+01
3.787459362894927750e+01,5.562409347492693001e+01,-4.900000000000000355e+00
3.787459317127790115e+01,5.562409295103079643e+01,1.019999999999999929e+01
3.787459302559924623e+01,5.562409232544525395e+01,1.900000000000000000e+01
3.787459274421433264e+01,5.562409192517780809e+01,2.060000000000000142e+01
3.787459257675046587e+01,5.562409163301148851e+01,1.830000000000000071e+01
3.787459253382496627e+01,5.562409125360370155e+01,1.369999999999999929e+01
3.787459253426339956e+01,5.562409110951145408e+01,1.090000000000000036e+01
3.787459251930696524e+01,5.562409093277549488e+01,8.900000000000000355e+00
3.787459262393874582e+01,5.562409084906117585e+01,5.700000000000000178e+00
3.787459266844915362e+01,5.562409079366592835e+01,4.500000000000000000e+00
3.787459283613607397e+01,5.562409087723158052e+01,4.099999999999999645e+00
3.787459289190810807e+01,5.562409075825529925e+01,4.099999999999999645e+00
3.787459291587662591e+01,5.562409071414646178e+01,4.099999999999999645e+00
3.787459298126758966e+01,5.562409082435253538e+01,4.000000000000000000e+00
3.787459302778555781e+01,5.562409073805326898e+01,4.000000000000000000e+00
